Numero de paciente,Tiempo de respuesta (segundos)
23238,0.13094400000409223
23239,0.08270290000655223
23240,0.07202089999918826
23241,0.06798409999464639
23242,0.05756190000101924
23243,0.062077900001895614
23244,0.0725150000071153
23245,0.05300780000106897
23246,0.050270100007764995
23247,0.06454599999415223
23248,0.05757400000584312
23249,0.06027590000303462
23250,0.06492649999563582
23251,0.07428790000267327
23252,0.11632980000285897
23253,0.18201129999943078
23254,0.13445269998919684
23255,0.0991855000029318
23256,0.08782720001181588
23257,0.06256789999315515
23258,0.06549199999426492
23259,0.06726410001283512
23260,0.06241969999973662
23261,0.07222909999836702
23262,0.07466130000830162
23263,0.060051099993870594
23264,0.07316450000507757
23265,0.07514349999837577
23266,0.06324909999966621
23267,0.06602850000490434
23268,0.0754900999891106
23269,0.07865379999566358
23270,0.058187000002362765
23271,0.04878139999345876
23272,0.07283509999979287
23273,0.05821419999119826
23274,0.08615789999021217
23275,0.0686713999893982
23276,0.05306189999100752
23277,0.05379769999126438
23278,0.04985409999790136
23279,0.05604440000024624
23280,0.05138699999952223
23281,0.04888060000666883
23282,0.04977399999916088
23283,0.049856600002385676
23284,0.05274069998995401
23285,0.05034620000515133
23286,0.05280139998649247
23287,0.06117110000923276
23288,0.06139589998929296
23289,0.05346599999757018
23290,0.050735400000121444
23291,0.04958880000049248
23292,0.057650100003229454
23293,0.050345600000582635
23294,0.05100049999600742
23295,0.05323609999322798
23296,0.056812900002114475
23297,0.05161450000014156
23298,0.05389670000295155
23299,0.05324690000270493
23300,0.050309500002185814
23301,0.05721610000182409
23302,0.05050269998901058
23303,0.05068539999774657
23304,0.05144540000765119
23305,0.051760500005912036
23306,0.06609849999949802
23307,0.05166559999634046
23308,0.05551619999459945
23309,0.05338310000661295
23310,0.05222189999767579
23311,0.05166369999642484
23312,0.05017560000123922
23313,0.04914679999637883
23314,0.053923600004054606
23315,0.05059919999621343
23316,0.050537000002805144
23317,0.050034499989124015
23318,0.055175100002088584
23319,0.05359189999580849
23320,0.051014799988479353
23321,0.05116269999416545
23322,0.0499516000127187
23323,0.055769700004020706
23324,0.049932499998249114
23325,0.06196059999638237
23326,0.05189439999230672
23327,0.052728599999682046
23328,0.05115980000118725
23329,0.05346090000239201
23330,0.053329100002883933
23331,0.0495290999970166
23332,0.05816169999889098
23333,0.051042799997958355
23334,0.05046220000076573
23335,0.05418690000078641
23336,0.05283689999487251
23337,0.051976300004753284
23338,0.05290199999581091
23339,0.0514518000127282
23340,0.05369210000208113
23341,0.051989299987326376
23342,0.051153100008377805
23343,0.04869619999954011
23344,0.058671499995398335
23345,0.05856220000714529
23346,0.05129119999764953
23347,0.05075860000215471
23348,0.052567199993063696
23349,0.05960539999068715
23350,0.05122549999214243
23351,0.05230979999760166
23352,0.051207199998316355
23353,0.049469799996586516
23354,0.06355579999217298
23355,0.05083720000402536
23356,0.05927650000376161
23357,0.052849400002742186
23358,0.053224200004478917
23359,0.0520816000062041
23360,0.05292190000182018
23361,0.04998079998767935
23362,0.06280999998853076
23363,0.05111280000710394
23364,0.054268399995635264
23365,0.05415759999596048
23366,0.059629499999573454
23367,0.05133639999257866
23368,0.05572839999513235
23369,0.052748799993423745
23370,0.05553189999773167
23371,0.05329110000457149
23372,0.05098230000294279
23373,0.05340789999172557
23374,0.05233990000851918
23375,0.05279040000459645
23376,0.05247540000709705
23377,0.04967559999204241
23378,0.052436300000408664
23379,0.05164119999972172
23380,0.06064449998666532
23381,0.059721300000092015
23382,0.050812500005122274
23383,0.04958819999592379
23384,0.05390040000202134
23385,0.04991669999435544
23386,0.05084879999049008
23387,0.057567600000766106
23388,0.05625920000602491
23389,0.052956899991841055
23390,0.053963099999236874
23391,0.050551599997561425
23392,0.049176600005012006
23393,0.05226339999353513
23394,0.05128590000094846
23395,0.04886969999643043
23396,0.05264989999704994
23397,0.05798149999463931
23398,0.0563523000018904
23399,0.054802500002551824
23400,0.05293649999657646
23401,0.050071800011210144
23402,0.056264699989696965
23403,0.05016379999869969
23404,0.060045599995646626
23405,0.10771300000487827
23406,0.10909080000419635
23407,0.07804309998755343
23408,0.04951650000293739
23409,0.0514683000074001
23410,0.05110179999610409
23411,0.050028600002406165
23412,0.053584299996146
23413,0.04959469998721033
23414,0.05272720000357367
23415,0.057004499991307966
23416,0.05644129999564029
23417,0.058641900002839975
23418,0.049828599992906675
23419,0.05017319999751635
23420,0.04991959998733364
23421,0.05240349999803584
23422,0.05333059999975376
23423,0.052416999998968095
23424,0.05417489999672398
23425,0.0563799000083236
23426,0.056373699990217574
23427,0.05328179999196436
23428,0.050611700004083104
23429,0.050252499990165234
23430,0.05567530001280829
23431,0.04987269999401178
23432,0.05073039999115281
23433,0.05157280000275932
23434,0.05710269999690354
23435,0.053570400006719865
23436,0.053002400003606454
23437,0.054238500000792556
23438,0.050815299997339025
23439,0.05620510000153445
23440,0.05939939999370836
23441,0.054139100000611506
23442,0.05217899999115616
23443,0.055293299999902956
23444,0.06848280000849627
23445,0.05832509999163449
23446,0.06568749999860302
23447,0.05416140001034364
23448,0.05047999999078456
23449,0.04902659999788739
23450,0.0501388999982737
23451,0.054400300010456704
23452,0.06311069999355823
23453,0.0527418999990914
23454,0.0733061000064481
23455,0.06338609999511391
23456,0.09551270000520162
23457,0.055343800006085075
23458,0.05609159999585245
23459,0.052468199995928444
23460,0.05156310000165831
23461,0.0508311000012327
23462,0.05067449998750817
23463,0.05584059999091551
23464,0.05162870000640396
23465,0.048845600002096035
23466,0.048632999998517334
23467,0.05591640000056941
23468,0.052452400006586686
23469,0.05651140000554733
23470,0.05318319999787491
23471,0.05544640000152867
23472,0.05212039999605622
23473,0.048689199989894405
23474,0.053368199995020404
23475,0.04959330000565387
23476,0.06471469999814872
23477,0.05182320000312757
23478,0.05145260000426788
23479,0.05052820000855718
23480,0.05301619999227114
23481,0.050301400013267994
23482,0.05419889999029692
23483,0.049641300007351674
23484,0.05200109998986591
23485,0.05752229999052361
23486,0.04995309999503661
23487,0.04980280000017956
23488,0.05621770001016557
23489,0.051313300005858764
23490,0.05171489999338519
23491,0.05828230000042822
23492,0.0495744000072591
23493,0.05061750000459142
23494,0.0561765999882482
23495,0.06371760000183713
23496,0.05709069999284111
23497,0.05345380000653677
23498,0.0541370000137249
23499,0.05292560000088997
23500,0.05711639999935869
23501,0.05032789999677334
23502,0.05499840000993572
23503,0.04984159999003168
23504,0.05488070000137668
23505,0.05253960000118241
23506,0.050942800007760525
23507,0.05968540000321809
23508,0.05349439999554306
23509,0.04965999998967163
23510,0.050673199992161244
23511,0.05267219999223016
23512,0.05067199999757577
23513,0.05273219999799039
23514,0.05188830000406597
23515,0.0562359000032302
23516,0.05588930001249537
23517,0.05358130000240635
23518,0.05201290000695735
23519,0.050730899994960055
23520,0.07932760000403505
23521,0.049228499992750585
23522,0.049163499992573634
23523,0.05029189999913797
23524,0.05908909998834133
23525,0.05783750000409782
23526,0.05260439999983646
23527,0.05265339999459684
23528,0.05932960000063758
23529,0.05036910000490025
23530,0.04926920001162216
23531,0.05265650000364985
23532,0.061759399992297404
23533,0.04993350000586361
23534,0.05423019999579992
23535,0.06195639999350533
23536,0.05258930000127293
23537,0.056339699993259273
23538,0.05005900000105612
23539,0.052714799996465445
23540,0.05276320000120904
23541,0.055867699993541464
23542,0.04951710000750609
23543,0.0763167999975849
23544,0.07521360000828281
23545,0.06791499999235384
23546,0.06444419999024831
23547,0.06340129999443889
23548,0.06624449999071658
23549,0.06725079999887384
23550,0.05239699999219738
23551,0.07163720000244211
23552,0.056728499999735504
23553,0.05976139999984298
23554,0.06865600000310224
23555,0.07184740000229795
23556,0.055272199999308214
23557,0.06645559999742545
23558,0.07838340000307653
23559,0.06433050001214724
23560,0.06118340000102762
23561,0.06750340000144206
23562,0.0728021999966586
23563,0.06176939999568276
23564,0.07350119999318849
23565,0.06816029999754392
23566,0.06120250000094529
23567,0.05669250000210013
23568,0.07191210000019055
23569,0.07293500000378117
23570,0.0729222999943886
23571,0.05516280001029372
23572,0.0571977999934461
23573,0.08538059999409597
23574,0.06920199999876786
23575,0.06526299999677576
23576,0.05901909999374766
23577,0.05141369999910239
23578,0.1441352999972878
23579,0.0914584999991348
23580,0.08610780000162777
23581,0.05329939999501221
23582,0.053067999993800186
23583,0.05107220000354573
23584,0.05443250000826083
23585,0.05386309999448713
23586,0.058094300009543076
23587,0.050926600000821054
23588,0.06036909999966156
23589,0.0507973000057973
23590,0.05049460000009276
23591,0.05200170000898652
23592,0.058577399991918355
23593,0.05140229999960866
23594,0.0523475999943912
23595,0.06089090000023134
23596,0.05111640000541229
23597,0.05046329999458976
23598,0.05256260000169277
23599,0.057681200007209554
23600,0.05098830000497401
23601,0.05216390000714455
23602,0.051374399990891106
23603,0.05388260001200251
23604,0.05297439999412745
23605,0.05215449999377597
23606,0.06237540001166053
23607,0.0501897999929497
23608,0.05286070000147447
23609,0.053187399986200035
23610,0.048468100008904
23611,0.0494096000038553
23612,0.05238820001250133
23613,0.05198259999451693
23614,0.05539090000092983
23615,0.05134330000146292
23616,0.054142999986652285
23617,0.06294070000876673
23618,0.055213300001923926
23619,0.049102699995273724
23620,0.049280899998848327
23621,0.055591299998923205
23622,0.05026240000734106
23623,0.0512903000053484
23624,0.05042870000761468
23625,0.06325219999416731
23626,0.05525749998923857
23627,0.05773030000273138
23628,0.07468600000720471
23629,0.07305869999981951
23630,0.08153460000175983
23631,0.05221290000190493
23632,0.05453969999507535
23633,0.05347869999241084
23634,0.05143419999512844
23635,0.05255860000033863
23636,0.05108299999847077
23637,0.05072389999986626
23638,0.052099900000030175
23639,0.05064080000738613
23640,0.0501358000037726
23641,0.050239000003784895
23642,0.0697816000028979
23643,0.05592149999574758
23644,0.05271849999553524
23645,0.050779799988958985
23646,0.05829559999983758
23647,0.049341200006892905
23648,0.052872299987939186
23649,0.04990290000569075
23650,0.054530500012333505
23651,0.05094880000979174
23652,0.05162809998728335
23653,0.05179610000050161
23654,0.05050599999958649
23655,0.05304230000183452
23656,0.05323869999847375
23657,0.050391500000841916
23658,0.051110000000335276
23659,0.05623800000466872
23660,0.054190199996810406
23661,0.05825119999644812
23662,0.05219519999809563
23663,0.05157570001028944
23664,0.06821739999577403
23665,0.04987950000213459
23666,0.04993149999063462
23667,0.05017339999903925
23668,0.05495749998954125
23669,0.051995300003909506
23670,0.051976300004753284
23671,0.050101300003007054
23672,0.0514203000057023
23673,0.05855820000579115
23674,0.05174769999575801
23675,0.05515609998838045
23676,0.0563323000096716
23677,0.051686399994650856
23678,0.049563900000066496
23679,0.04995270000654273
23680,0.0582460000005085
23681,0.051214799997978844
23682,0.050000299990642816
23683,0.04951860000437591
23684,0.0504001000081189
23685,0.05231899999489542
23686,0.06120979999832343
23687,0.05480850000458304
23688,0.05044239999551792
23689,0.05820369999855757
23690,0.055366200002026744
23691,0.05105540000658948
23692,0.05309560000023339
23693,0.05595700000412762
23694,0.05407610000111163
23695,0.053178400004981086
23696,0.0523791000014171
23697,0.05098349999752827
23698,0.05643999998574145
23699,0.05766399999265559
23700,0.0510809999977937
23701,0.04967449999821838
23702,0.05037399999855552
23703,0.06021310000505764
23704,0.05439150000165682
23705,0.052072300008148886
23706,0.053747199999634176
23707,0.05765360000077635
23708,0.059430900000734255
23709,0.048888999997871
23710,0.05353799999284092
23711,0.05138039999292232
23712,0.05145949999860022
23713,0.049698399991029873
23714,0.05202480001025833
23715,0.04971819999627769
23716,0.05626240000128746
23717,0.062175699989893474
23718,0.0493447000044398
23719,0.05108699999982491
23720,0.0724939999927301
23721,0.052448200003709644
23722,0.05558329999621492
23723,0.05114019999746233
23724,0.05319459999736864
23725,0.057410499997786246
23726,0.054579999996349216
23727,0.05188009999983478
23728,0.05267170000297483
23729,0.05791560000216123
23730,0.05113139998866245
23731,0.050113699995563366
23732,0.04988969999249093
23733,0.05752740000025369
23734,0.05148860000190325
23735,0.06518279999727383
23736,0.05042189999949187
23737,0.05056159998639487
23738,0.05150730001332704
23739,0.05144300000392832
23740,0.053200599999399856
23741,0.050525099999504164
23742,0.05646130000241101
23743,0.05543020000914112
23744,0.057347699999809265
23745,0.05367839999962598
23746,0.057717400006367825
23747,0.052472600000328384
23748,0.05034010000235867
23749,0.05122369999298826
23750,0.0552832999965176
23751,0.051615999997011386
23752,0.0511082000011811
23753,0.05904459999874234
23754,0.057695700001204386
23755,0.05270699999528006
23756,0.05287020000105258
23757,0.05359450000105426
23758,0.05214420000265818
23759,0.10795140000118408
23760,0.11829330000909977
23761,0.08907529999851249
23762,0.05462900000566151
23763,0.05453470000065863
23764,0.050563500000862405
23765,0.054330400002072565
23766,0.0499466999899596
23767,0.05251730000600219
23768,0.050205499996081926
23769,0.05757160000212025
23770,0.051468499994371086
23771,0.054480799997691065
23772,0.0531423999927938
23773,0.052518500000587665
23774,0.0599822999938624
23775,0.05363239999860525
23776,0.04958449999685399
23777,0.05749120000109542
23778,0.05850270000519231
23779,0.06057840000721626
23780,0.05161940000834875
23781,0.055221699993126094
23782,0.053551200006040744
23783,0.05322030000388622
23784,0.051250000004074536
23785,0.05072509999445174
23786,0.05458630000066478
23787,0.06147880000935402
23788,0.05010809999657795
23789,0.05076779999944847
23790,0.05252169999585021
23791,0.05259950000618119
23792,0.053256200000760145
23793,0.05237679999845568
23794,0.05368409999937285
23795,0.05021629999100696
23796,0.055257699990761466
23797,0.05888490000506863
23798,0.059467300001415424
23799,0.05224099999759346
23800,0.05812090000836179
23801,0.05165970000962261
23802,0.05254089999652933
23803,0.04964020001352765
23804,0.05301990000589285
23805,0.05094909999752417
23806,0.054219400000874884
23807,0.050875999993877485
23808,0.0764439000049606
23809,0.05681499998900108
23810,0.09322760000941344
23811,0.07193299999926239
23812,0.059215300003415905
23813,0.050350100005744025
23814,0.05579390001366846
23815,0.04966140000033192
23816,0.056677400003536604
23817,0.04984359999070875
23818,0.05049180000787601
23819,0.05156340000394266
23820,0.05312719999346882
23821,0.052794699993683025
23822,0.050755299991578795
23823,0.05913270000019111
23824,0.053041399994981475
23825,0.048443799998494796
23826,0.04948289999447297
23827,0.052705899986904114
23828,0.0493309000012232
23829,0.052254800000810064
23830,0.04931469999428373
23831,0.05388999999559019
23832,0.05300860000716057
23833,0.0543898000032641
23834,0.052911099992343225
23835,0.05302200000733137
23836,0.050531500004581176
23837,0.05372270000225399
23838,0.06298060000699479
23839,0.052721600004588254
23840,0.0541598999989219
23841,0.05017099999531638
23842,0.07283609999285545
23843,0.05028529999253806
23844,0.07348989999445621
23845,0.07400579999375623
23846,0.0749496999924304
23847,0.07006090000504628
23848,0.06547129999671597
23849,0.07003780000377446
23850,0.06184890000440646
23851,0.05802529999346007
23852,0.0635613999911584
23853,0.05910060000314843
23854,0.0598912000132259
23855,0.05564930000400636
23856,0.06529490000684746
23857,0.06950550001056399
23858,0.07279979999293573
23859,0.07017709998763166
23860,0.0695238999905996
23861,0.06774130000849254
23862,0.07004479999886826
23863,0.061959099999512546
23864,0.06333350000204518
23865,0.06990599998971447
23866,0.06946659999084659
23867,0.07828459999291226
23868,0.07025129999965429
23869,0.07084580000082497
23870,0.0779595999920275
23871,0.08528919999662321
23872,0.0688767999963602
23873,0.06076849999953993
23874,0.06101679999846965
23875,0.06408709999232087
23876,0.06103320000693202
23877,0.05655999999726191
23878,0.05538790000719018
23879,0.0522313999972539
23880,0.061473199995816685
23881,0.055885200010379776
23882,0.05352439999114722
23883,0.05810030001157429
23884,0.053029699993203394
23885,0.06018970000150148
23886,0.05188319999433588
23887,0.04881100000056904
23888,0.058709200005978346
23889,0.05384940000658389
23890,0.05590859999938402
23891,0.05379079999693204
23892,0.05162739999650512
23893,0.05241480001132004
23894,0.05378700001165271
23895,0.05376510000496637
23896,0.05174470000201836
23897,0.05154210000182502
23898,0.06034929999441374
23899,0.05070769999292679
23900,0.058022500001243316
23901,0.051381299999775365
23902,0.06037130000186153
23903,0.053623500003595836
23904,0.054972099998849444
23905,0.062271899994811974
23906,0.07002699999429751
23907,0.050682000000961125
23908,0.05419680000341032
23909,0.04921079998894129
23910,0.05302750000555534
23911,0.052791000009165145
23912,0.054980299988528714
23913,0.051833899997291155
23914,0.05445319999125786
23915,0.057435099995927885
23916,0.053360100006102584
23917,0.05125140000018291
23918,0.05322050000540912
23919,0.05471310000575613
23920,0.05197590000170749
23921,0.05240689999482129
23922,0.05537099999492057
23923,0.05338730000948999
23924,0.05758069999865256
23925,0.05606509999779519
23926,0.0514400999963982
23927,0.050297599998884834
23928,0.06315779998840299
23929,0.05019270000047982
23930,0.07946779999474529
23931,0.09275510000588838
23932,0.10491039999760687
23933,0.08764199999859557
23934,0.05093969999870751
23935,0.050799600008758716
23936,0.04966479999711737
23937,0.052479999998467974
23938,0.05962010000075679
23939,0.05259510000178125
23940,0.06101620000845287
23941,0.05203789999359287
23942,0.051833699995768256
23943,0.05541670000820886
23944,0.05195960000855848
23945,0.05601180001394823
23946,0.057574200007366017
23947,0.05114119999052491
23948,0.05271129999891855
23949,0.04958380000607576
23950,0.052109399999608286
23951,0.0656536999886157
23952,0.05011779999767896
23953,0.05226789999869652
23954,0.0536807000025874
23955,0.059218099995632656
23956,0.05446330000995658
23957,0.051630400004796684
23958,0.061134699993999675
23959,0.05982419999781996
23960,0.05719340000359807
23961,0.05523149999498855
23962,0.05568510000011884
23963,0.059701799997128546
23964,0.057536499996786006
23965,0.057011500000953674
23966,0.05118829999992158
23967,0.07795609999448061
23968,0.07138940000731964
23969,0.05221930000698194
23970,0.05270919999748003
23971,0.060713099999702536
23972,0.05387269999482669
23973,0.052643600007286295
23974,0.06179520000296179
23975,0.06471240000973921
23976,0.060645100005785935
23977,0.0612630999967223
23978,0.07948069999110885
23979,0.06495640000503045
23980,0.10667430001194589
23981,0.0631427999906009
23982,0.055722199991578236
23983,0.05448880000039935
23984,0.0575265999941621
23985,0.06213530000241008
23986,0.0510123999993084
23987,0.04888329999812413
23988,0.0543584999977611
23989,0.053134600006160326
23990,0.0643287999992026
23991,0.06829569999536034
23992,0.051694099995074794
23993,0.052453399999649264
23994,0.06316100001276936
23995,0.051773799990769476
23996,0.054336399989551865
23997,0.05219590000342578
23998,0.061758399999234825
23999,0.0596981999988202
24000,0.05284549998759758
24001,0.0541116999957012
24002,0.05738849999033846
24003,0.05576879999716766
24004,0.050754800002323464
24005,0.05218470000545494
24006,0.05271150000044145
24007,0.058932200001436286
24008,0.05064599998877384
24009,0.057658700010506436
24010,0.057118099997751415
24011,0.05461450001166668
24012,0.058342799995443784
24013,0.05718449999403674
24014,0.050524400008725934
24015,0.053544399997917935
24016,0.05224679999810178
24017,0.049339100005454384
24018,0.05072250000375789
24019,0.05319069999677595
24020,0.05543839999882039
24021,0.05230769999616314
24022,0.05512950000411365
24023,0.05875759999617003
24024,0.05153969999810215
24025,0.061654899996938184
24026,0.06020699998771306
24027,0.05907940000179224
24028,0.050461899998481385
24029,0.059387799992691725
24030,0.05466490000253543
24031,0.05808919999981299
24032,0.053890200011665
24033,0.052656799991382286
24034,0.05375589999312069
24035,0.054879900009837
24036,0.05791319999843836
24037,0.05799180000030901
24038,0.05882559999008663
24039,0.053408799998578615
24040,0.055481099989265203
24041,0.05685259999881964
24042,0.052103500012890436
24043,0.05754889998934232
24044,0.07060749999072868
24045,0.05246539998915978
24046,0.0584987999900477
24047,0.052995499994722195
24048,0.061296300002140924
24049,0.04927770000358578
24050,0.06338369999139104
24051,0.05936759999895003
24052,0.05425210000248626
24053,0.05561609999858774
24054,0.06445190000522416
24055,0.059602000008453615
24056,0.056866300001274794
24057,0.053243700007442385
24058,0.05806280000251718
24059,0.05222860000503715
24060,0.05214159999741241
24061,0.07109729999501724
24062,0.05952219999744557
24063,0.05297360000258777
24064,0.062176200008252636
24065,0.06163880000531208
24066,0.057126199986669235
24067,0.05478649999713525
24068,0.06428690000029746
24069,0.05300569999963045
24070,0.056714299993473105
24071,0.052825100006884895
24072,0.06068080000113696
24073,0.06044020000263117
24074,0.053918500008876435
24075,0.052692600002046674
24076,0.052710299991304055
24077,0.05342989999917336
24078,0.04992370000400115
24079,0.0638868999958504
24080,0.05621939999400638
24081,0.054245999999693595
24082,0.04977290000533685
24083,0.07372849999228492
24084,0.05282309999165591
24085,0.05137419998936821
24086,0.05561609999858774
24087,0.0693870999966748
24088,0.06502330000512302
24089,0.06525820000388194
24090,0.07265909999841824
24091,0.06554720000713132
24092,0.06730700000480283
24093,0.06959649999043904
24094,0.05625579999468755
24095,0.057570599994505756
24096,0.05480760001228191
24097,0.05536350001057144
24098,0.0527587999968091
24099,0.05576850000943523
24100,0.04980150000483263
24101,0.12831030000234023
24102,0.1679333000065526
24103,0.0696312000072794
24104,0.06700609999825247
24105,0.05755620000127237
24106,0.05675309999787714
24107,0.07219819999590982
24108,0.06066909999935888
24109,0.11330090000410564
24110,0.1504692000016803
24111,0.0912086000025738
24112,0.0984496000019135
24113,0.09576170000946149
24114,0.07735320000210777
24115,0.0806791999930283
24116,0.05158030000166036
24117,0.05223689999547787
24118,0.05083490000106394
24119,0.052900800001225434
24120,0.052961199995479546
24121,0.05971869999484625
24122,0.058341300013125874
24123,0.050873799991677515
24124,0.05415339999308344
24125,0.051019800011999905
24126,0.05514989999937825
24127,0.09365730000718031
24128,0.07039169999188744
24129,0.07387209999433253
24130,0.08828389999689534
24131,0.0726037999993423
24132,0.0541971999919042
24133,0.06696039999951608
24134,0.08268330000282731
24135,0.06507989999954589
24136,0.06663650000700727
24137,0.06690119999984745
24138,0.07812619999458548
24139,0.10989240001072176
24140,0.09498069999972358
24141,0.07907419999537524
24142,0.08104350000212435
24143,0.09995350000099279
24144,0.09323750001203734
24145,0.09423629999218974
24146,0.06666640000184998
24147,0.07687319999968167
24148,0.09849469999608118
24149,0.06523949999245815
24150,0.06731900000886526
24151,0.07059779998962767
24152,0.07039159999112599
24153,0.0687809999944875
24154,0.08623010000155773
24155,0.060556799988262355
24156,0.0611166000016965
24157,0.10168929999053944
24158,0.09659499999543186
24159,0.06470219999027904
24160,0.06456389999948442
24161,0.062070899992249906
24162,0.05339899999671616
24163,0.05085869999311399
24164,0.07057280000299215
24165,0.05251459999999497
24166,0.061656100006075576
24167,0.055804699994041584
24168,0.057548400000086986
24169,0.0528617999952985
24170,0.05087350000394508
24171,0.05133370000112336
24172,0.055323199994745664
24173,0.05447760000242852
24174,0.0583178999950178
24175,0.051398299998254515
24176,0.05115800000203308
24177,0.06735420000040904
24178,0.05459099999279715
24179,0.05752149999898393
24180,0.054175000012037344
24181,0.06307970000489149
24182,0.05293659999733791
24183,0.062378599992371164
24184,0.051207299999077804
24185,0.05300260000512935
24186,0.05209050000121351
24187,0.04988210000738036
24188,0.051279000006616116
24189,0.05946750000293832
24190,0.05452420000801794
24191,0.05814190000819508
24192,0.06079400000453461
24193,0.05717289999302011
24194,0.0648118999961298
24195,0.05904950000694953
24196,0.06816949999483768
24197,0.05326840000634547
24198,0.055567399991559796
24199,0.055185299992444925
24200,0.05135499998868909
24201,0.05426129999978002
24202,0.05769729999883566
24203,0.05489769999985583
24204,0.0535812000016449
24205,0.05047950000152923
24206,0.11964930000249296
24207,0.05706649999774527
24208,0.05519769999955315
24209,0.05566460000409279
24210,0.049387799997930415
24211,0.052844499994535
24212,0.05185879999771714
24213,0.06616760000179056
24214,0.05487179999181535
24215,0.06309899999178015
24216,0.05452750000404194
24217,0.06091990000277292
24218,0.05090240000572521
24219,0.05276330000197049
24220,0.06034389999695122
24221,0.05882059999566991
24222,0.05430029999115504
24223,0.05048020000685938
24224,0.05251390000921674
24225,0.052804399994784035
24226,0.06919789999665227
24227,0.05202070000814274
24228,0.0523764000099618
24229,0.049987699996563606
24230,0.05355680000502616
24231,0.06908230000408366
24232,0.05535229999804869
24233,0.05223149999801535
24234,0.0672469999990426
24235,0.051967099992907606
24236,0.05314490001183003
24237,0.05647540000791196
24238,0.06013110000640154
24239,0.05263250001007691
24240,0.052147300011711195
24241,0.0577023000078043
24242,0.0577416999876732
24243,0.0510292999970261
24244,0.07585839999956079
24245,0.1639389000047231
24246,0.12700979999499395
24247,0.11655259999679402
24248,0.16477810000651516
24249,0.15552600000228267
24250,0.17921279999427497
24251,0.09876389999408275
24252,0.08360990000073798
24253,0.05240030000277329
24254,0.06301240000175312
24255,0.05428280000342056
24256,0.059832400002051145
24257,0.05311969999456778
24258,0.05179610000050161
24259,0.05312250000133645
24260,0.06147729999793228
24261,0.050577500005601905
24262,0.05565490000299178
24263,0.054659500005072914
24264,0.05400469999585766
24265,0.053791300000739284
24266,0.05802150000818074
24267,0.05114989999856334
24268,0.05609100000583567
24269,0.06353699999453966
24270,0.051683400000911206
24271,0.05541189998621121
24272,0.05943610001122579
24273,0.052583600001526065
24274,0.049915099996724166
24275,0.059808799996972084
24276,0.05197549999866169
24277,0.05930439999792725
24278,0.05058460000145715
24279,0.06919209999614395
24280,0.0832047000003513
24281,0.08590399999229703
24282,0.06898440000077244
24283,0.09894820000045002
24284,0.07264359999680892
24285,0.05313359999854583
24286,0.0612974999967264
24287,0.062458299988065846
24288,0.08207129999937024
24289,0.05465820000972599
24290,0.07413789999554865
24291,0.06602889999339823
24292,0.08687860000645742
24293,0.09204319999844301
24294,0.0508453000074951
24295,0.069771700000274
24296,0.06368219999421854
24297,0.07182159999501891
24298,0.07539610000094399
24299,0.07468649999646004
24300,0.0943905000021914
24301,0.08780609999666922
24302,0.07097049998992588
24303,0.06640469998819754
24304,0.06206539999402594
24305,0.06588609999744222
24306,0.07079779999912716
24307,0.08418079999682959
24308,0.05254879999847617
24309,0.05188119999365881
24310,0.06057659999351017
24311,0.05553220000001602
24312,0.055891299998620525
24313,0.058448700001463294
24314,0.06997729999420699
24315,0.058386399992741644
24316,0.05470779999450315
24317,0.06125649999012239
24318,0.051093999994918704
24319,0.049022000006516464
24320,0.048296799999661744
24321,0.05447519999870565
24322,0.06453709999914281
24323,0.05193499999586493
24324,0.05864550000114832
24325,0.05314550000184681
24326,0.056471400006557815
24327,0.05222189999767579
24328,0.054429600000730716
24329,0.051267200004076585
24330,0.053105000013601966
24331,0.0584279000031529
24332,0.05525600000692066
24333,0.05257529999653343
24334,0.06241030000091996
24335,0.05266329999722075
24336,0.054541399993468076
24337,0.05027439999685157
24338,0.052371199999470264
24339,0.05564760000561364
24340,0.05243529999279417
24341,0.05214210000121966
24342,0.051565599991590716
24343,0.054940000001806766
24344,0.053999499999918044
24345,0.05419290000281762
24346,0.051034500007517636
24347,0.05057140000280924
24348,0.06035349999729078
24349,0.06459220001124777
24350,0.051217000000178814
24351,0.05235019999963697
24352,0.057064900000113994
24353,0.06250810000346974
24354,0.05343269999139011
24355,0.04978020000271499
24356,0.05396040000778157
24357,0.050931699995999224
24358,0.05172600000514649
24359,0.0686478999996325
24360,0.0799064000020735
24361,0.0959584999945946
24362,0.09645890000683721
24363,0.0746041999955196
24364,0.10886590000882279
24365,0.09749980000196956
24366,0.10203800001181662
24367,0.06321899998874869
24368,0.0645144000009168
24369,0.07375389999651816
24370,0.061413299990817904
24371,0.05672539999068249
24372,0.06353349999699276
24373,0.06033799999568146
24374,0.058526299995719455
24375,0.06553579999308567
24376,0.0660721000022022
24377,0.0651058999937959
24378,0.06400049998774193
24379,0.071514199997182
24380,0.06120550000923686
24381,0.05194160000246484
24382,0.06218399999488611
24383,0.055237799999304116
24384,0.05133530001330655
24385,0.05068770000070799
24386,0.05105540000658948
24387,0.05395640000642743
24388,0.05181279999669641
24389,0.05298670000047423
24390,0.05598439999448601
24391,0.05410039999696892
24392,0.05117279999831226
24393,0.055138700001407415
24394,0.05089129999396391
24395,0.05548629999975674
24396,0.05469730000186246
24397,0.05595940000785049
24398,0.06952640000963584
24399,0.08837730000959709
24400,0.07628039999690372
24401,0.08537739999883343
24402,0.06878260000667069
